doc_id,category,source_doc,source_file,edition,kind,section,article_no,article_title,part,parts,page_start,page_end,evidence_type,status,content_hash,content
RULE_COMMON_LR_피치클락_1_p2,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-1,,2,4,76,81,OFFICIAL,CONFIRMED,f26f302919b5630d,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-1 (2/4)
(i) 이닝 교대 시간 [2분 10초] : 이닝의 마지막 아웃이 선언되었을 때 시작 이닝이 종료되는 플레이가 종료되면, 주심은 양 팀 감독의 비디오 판독 요청 여부를 확인한다. 양 팀 감독이 주심에게 판독 요청을 고려하고 있음을 알리지 않으면, 심판은 계시원에게 계측을 시작하라는 신호를 보내고 이닝 교대 시간 계측을 시작한다. 평범한 아웃 또는 비디오 판독 대상이 아닌 판정의 경우 계시원은 세 번째 아웃 판정 직후 즉시 계측을 시작하여 이닝 교대를 개시한다.
(ii) 투수교체 시간 [2분 10초] : 구원투수가 워닝 트랙을 넘어설 때 시작 새로운 투수가 이닝을 시작하거나 이닝 도중 투수교체가 이뤄지는 경우 구원투수가 경기에 투입되기 위해 워닝 트랙을 넘어서는 순간(단, 불펜이 경기장 안에 위치하는 경우에는 불펜을 떠나는 순간) 투수교체 시간에 대한 계측을 시작한다. 계시원이 투수교체를 확인하기에 앞서 이닝 교대 시간 계측이 먼저 시작된 경우 계시원은 구원투수가 워닝 트랙을 밟았을 때 시간이 2분 10초보다 적게 남았다면 2분 10초에서 다시 계측을 시작해야 한다. 이닝 도중 야수가 투수로 등판하는 경우에는 감독 또는 코치의 투수교체 통보와 함께 계측이 시작된다.
[주] 투수는 심판의 신호를 받으면 연습투구를 멈추고 즉시 불펜을 떠나야 한다. 신호를 받았음에도 투수가 지체 없이 불펜을 떠나지 않는 경우 심판은 계측을 시작하라는 신호를 보내야 한다.
b. 광고 송출 시간 보장 이닝 교대 또는 투수교체 후 첫 번째 투구의 경우 적절한 광고 송출이 완료되는 것을 보장하기 위해, 투수는 이닝 교대 또는 투수교체 종료 시점까지 잔여시간이 20초보다 많이 남았을 때는 투구를 위한 동작을 시작해서는 안 된다.
[주] 타자가 타석에 위치해 타격준비자세를 취하고 있고, 잔여시간이 20초 이하인 경우 광고 송출이 완료되지 않았다고 해서 투수가 첫 번째 투구 동작에 들어가는 것을 지연시킬 수 없다. 단, 본 규정에 의거하여 피치클락의 시간이 재설정된 경우 타자가 타석에 입장해 타격준비자세를 취하자마자 첫 번째 투구 동작을 시작할 수 있다.
c. 계측 종료 : 투구 동작이 시작되었을 때 종료투수가 타자에게 투구하는 자연스러운 동작을 시작할 때 계측이 종료된다(빈 화면 송출).
④ 제재 투수, 타자, 포수의 피치클락 규정 위반에 대하여 아래의 제재가 부과된다."
RULE_COMMON_LR_피치클락_1_p3,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-1,,3,4,76,81,OFFICIAL,CONFIRMED,28152f48c0cedc7d,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-1 (3/4)
a. 투수 : 자동 볼 투수는 타자가 타석에 입장해 투수를 향해 타격준비 자세를 취한 이후 타자에게 투구하는 자연스러운 동 작을 시작해야 한다. 투수가 피치클락의 시간이 만료되기 전에 투구 동작을 시작하지 않거나, 견제 또는 본 규정에 따라 허용되는 기타 투수판 이탈 행위를 하지 않으면 투수는 피치클락 규정 위반으로 심판에 의해 볼이 선언된다. 이때 볼 데드 상황이 되며, 심판이 선언한 볼이 네 번째 볼로서 공식야구규칙 5.05(b)에 따라 타자가 1루로 진루하는 상황 외에는 어떠한 주자도 진루할 수 없다.
[주] 타자가 투수의 투구 동작을 방해하지 않았음에도 투수가 동작에 들어간 이후 공을 타자에게 투구하는데 실패한 경우 보크가 선언된다(주자가 없는 경우 볼 선언).
b. 타자 : 자동 스트라이크 타자는 타석에서 과도한 이점을 얻을 목적으로 타석 입장을 고의로 지체해서는 안 된다. 타자가 피치클 락의 잔여시간이 8초가 남은 시점까지 타석에 입장 해 타격준비자세를 취하지 않으면 즉시 볼 데드 상 황이 되고, 타자는 피치클락 규정 위반으로 심판에 의해 곧바로 스트라이크가 선언된다. 이 때 어떠한 주자도 진루할 수 없다.
[주] 타자의 행동으로 투수의 투구 동작이 방해받았다고 심판이 판단한 경우 타자는 타임을 요청했거나 타석 밖으로 이탈한 것으로 간주된다. 만약 타자가 동일 타석에서 세 차례(퓨처스리그 두 차례) 이상 타임을 요청하면, 타자에게 피치클락 규정 위반이 적용되며, 심판은 스트라이크를 선언한다. 또한 피치클락의 잔여시간이 8초 이하가 남아있는 상태에서 타자가 타임 요청에 대한 심판의 승인 없이 타석 밖으로 이탈한 경우에도 심판은 스트라이크를 선언한다. 단, 타자가 세 번(퓨처스리그 두 번) 이상 타임을 요청하였더라도 타석을 벗어나지 않았다 면, 심판은 스트라이크를 선언하지 않고 타임 요청을 거부할 수 있다.
c. 포수 : 자동 볼 이닝 교대 또는 투수교체 시간이 적용되고 있을 때, 피치클락의 잔여시간이 9초가 남은 시점까지 투수가 연습투구를 마치고 포수는 포수석에 위치해야 한다.
타석간 또는 투구간 시간의 경우에도 포수는 피치클 락의 잔여시간이 9초가 남은 시점까지 포수석에 위 치해야 한다. 이를 위반하는 경우 수비팀은 피치클락 규정 위반으로 심판에 의해 곧바로 볼이 선언된다.
이때 볼 데드 상황이 되며, 심판이 선언한 볼이 네 번째 볼로서 공식야구규칙 5.05(b)에 따라 타자가 1루로 진루하는 상황 외에는 어떠한 주자도 진루할 수 없다.
[주] 피치클락의 잔여시간이 9초 미만일 때 포수가 포수석을 떠나 수비 신호를 보내고자 할 경우 포수가 심판에게 타임을 요청하고 그 요청이 받아들여져야 한다. 퓨처스리그에서는 이때 투수에게 투수판 이탈 1회가 부과된다."
RULE_COMMON_LR_피치클락_1_p4,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-1,,4,4,76,81,OFFICIAL,CONFIRMED,278b0e75b37036e2,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-1 (4/4)
d. 피치클락 규정 회피 시도 수비팀의 선수나 감독·코치가 고의로 이 규정의 적용을 모면하거나 회피하려고 했다고 심판이 판단한 경우 볼이 선언된다. 공격팀의 선수나 코치가 고의로 이 규정의 적용을 모면하거나 회피하려고 했다고 심판이 판단한 경우 스트라이크가 선언된다. 볼 또는 스트라이크의 선언 이후에는 볼 데드 상황이 되며, 심판이 선언한 볼이 네 번째 볼로서 공식야구규칙 5.05(b)에 따라 타자가 1루로 진루하는 상황 외에는 어떠한 주자도 진루할 수 없다.
총재는 선수와 코칭스태프, 구단 관계자의 피치클락 규정 회피 시도에 대해 구단에게 제재를 부과할 수 있다."
RULE_COMMON_LR_피치클락_2_p1,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-2,,1,5,81,88,OFFICIAL,CONFIRMED,7f5ab55b0cbaac99,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-2 (1/5)
2. 피치클락 관련 세칙 ※ KBO 리그에서는 투수판 이탈 제한이 없으며, 투수가 투수판 이탈에 해당하는 행위를 하는 경우 피치클락은 재설정된다. 투수판 이탈 제한은 퓨처스리그에서 적용된다.
① 투수판 이탈 제한(견제, 투수판에서 발 빼기 등) 투수가 루상의 주자에 대해 견제를 시도하거나, 견제구를 던지는 시늉을 하거나, 주자가 있을 때 투수판에서 발을 빼는 경우 투수에게 “투수판 이탈”이 부과된다. 피치클락의 잔여시간이 9초 미만이 남았을 때 포수가 포수석을 이탈하거나 아래에 설명된 상황과 조건에서 투수가 새 공을 요청하는 경우에도 투수에게 투수판 이탈이 부과될 수 있다. 주자가 없을 때 투수가 투수판에서 발을 빼는 경우에는 투수판 이탈이 부과되지 않는다. 다만, 이때 심판이 타임을 부여한 상황이 아니라면 주자가 없을 때 발을 빼도 피치클락의 시간을 처음부터 재시작하지 않는다.
a. 투수판 이탈시 피치클락 설정 최소 한 명의 주자가 루상에 있는 경우 투수의 투수판 이탈 직후 계측을 종료한다(빈 화면 송출). 인플레이 상황에서 타자가 타석에 위치할 때 투수판 이탈이 발생할 경우 투수가 공을 소유하고, 포수와 타자가 더트써클 안에 위치하면 23초(주자 있을 때) 또는 18초(주자 없을 때) 계측을 재시작한다.
투수의 견제 시늉 또는 발을 빼는 행위 이후 주자에 대한 견제 시도가 없다면 즉시 23초 계측을 재시작한다.
b. 투수판 이탈 허용 횟수 : 3회 투수가 투수판에서 발을 빼는 행위를 통해 피치클락 규정의 적용을 회피하는 것을 방지하기 위해, 주자가 루상에 있고 진행 중인 타석 동안 진루한 사실이 없다면, 투수에게는 타석당 세 번의 투수판 이탈이 허용된다. 어떠한 이유로든 한 주자가 다른 베이스로 진루하였다면(다른 주자들이 진루하지 않았더라도) 투수의 투수판 이탈 횟수는 초기화된다(즉, 투수는 동일 타석에서 투수판 이탈을 하지 않았던 것으로 간주). 투수판 이탈 횟수는 도루실패, 견제, 투수교체, 서스펜디드 경기 등 다른 어떠한 이유로는 초기화되지 않는다.
c. 동일 타석에서 네 번 이상의 투수판 이탈시 투수가 동일 타석에서 네 번 이상의 투수판 이탈을 기록할 수는 있으나, 해당 플레이 결과로 수비팀에게 다음과 같은 제재가 부과될 수 있다."
RULE_COMMON_LR_피치클락_2_p2,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-2,,2,5,81,88,OFFICIAL,CONFIRMED,5abfc930ce1af861,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-2 (2/5)
(i) 모든 주자가 안전하게 본래의 베이스로 귀루한 경우 :
투수가 네 번 이상의 투수판 이탈을 기록하고 모든 주자가 본래 점유하던 베이스로 안전하게 귀루(또는 점유 상태 유지)하면, 투수에게 보크가 선언된다.
(ii) 투수판 이탈의 결과로 수비팀이 아웃을 기록한 경우 :
투수가 네 번 이상의 이탈을 기록하고 수비팀이 하나 이상의 주자 아웃을 기록하면, 투수에게 보크가 선언되지 않는다.
(iii) 투수판 이탈의 결과로 최소 하나 이상의 주자가 진루한 경우 : 투수가 네 번 이상의 이탈을 기록하고 하나 이상의 주자가 진루하면(다른 주자들은 진루하지 못하더라도), 투수에게 보크가 선언되지 않는다.
(iv) 투수판 이탈 횟수 초기화 투수가 네 번 이상의 이탈을 기록한 경우 적어도 하나 이상의 주자가 진루하였을 때만 투수판 이탈이 초기화된다(투수가 네 번보다 적은 투수판 이탈을 기록하고 주자가 진루한 경우에도 동일한 규칙이 적용됨).
d. 수비팀의 타임 요청 수비팀(투수, 포수 및 수비수)에서 심판에게 타임을 요청하여 받아들여지면 투수에게 투수판 이탈이 부과된다. 또한, 부상, 구장 내의 외부 물질(불펜이나 관중석에서 날아온 물체 등)에 의한 타임 요청 또는 공식야구규칙 5.09(c) “어필 플레이”에 따라 어필하기 위해 투수가 투수판에서 발을 뺀 경우에는 이탈로 선언되지 않는다.
e. 수비 사인 수비 사인을 보내기 위해 포수가 포수석을 이탈하는 경우 타자가 타석에 입장해 타격준비자세를 취하기 전(피치클락의 잔여시간이 9초가 남은 시점까지) 포수가 포수석을 떠났다면, 투수의 투수판 이탈로 간주되지 않는다. 이 때 계시원은 타이머 재설정 여부와 재설정 방법을 다음과 같이 결정해야 한다.
(i) 포수가 타석간 33초 또는 투구간 23초 계측 중 수비 사인을 보내기 위해 포수석을 벗어났다면, 계측을 종료(빈 화면 송출)하고, 투수가 공을 소유하고 포수가 위치로 복귀하기 시작할 때 피치클락을 23초로 재설정해야 한다.
전술한 내용에도 불구하고 포수가 위치로 복귀하기 시작하고 투수가 공을 소유하고 있을 때 피치클락의 잔여시간이 23초 보다 많이 남아있을 때에는 타이머를 재설정하지 않는다.
(ii) 포수가 투수교체 도중 수비 사인을 보내기 위해 포수석을 벗어났다면, 주자가 있는 상태에서만 투수의 마지막 연습투구가 끝나면 계측을 종료(빈 화면 송출)하고, 투수가 공을 소유하고 포수가 위치로 복귀하기 시작할 때 피치클락을 23초로 재설정한다.
전술한 내용에도 불구하고 포수가 위치로 복귀하기 시작하고 투수가 공을 소유한 시점에 피치클락의 잔여시간이 23초 보다 많이 남아있을 때에는 타이머를 재설정하지 않는다."
RULE_COMMON_LR_피치클락_2_p3,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-2,,3,5,81,88,OFFICIAL,CONFIRMED,468fb6b88ad6c03f,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-2 (3/5)
f. 새 공 교환 요청 투수의 새 공 교환 요청은 피치클락의 잔여시간이 9초 이상 남았을 때 이루어져야 한다. 피치클락의 잔여시간이 9초 미만 남은 상황에서는 심판의 승인을 받은 후 새 공 교환 요청을 할 수 있다.
그러나 퓨처스리그에서는 피치클락의 잔여시간이 9초 미만의 시간이 남아있을 때의 새 공 교환 요청은 투수판 이탈로 간주된다.
[주] 투수의 적절한 새 공 교환 요청이 이루어졌거나 심판의 볼보이/걸 등에 대한 추가 공 요청이 있었을 경우 심판이 피치클락의 잔여시간이 23초(주자 있을 때) 또는 18초(주자 없을 때) 미만이 남아있을 때 이를 완료하면 피치클락은 재설정되어야 한다. 이 경우 투수가 공을 소유한 채 마운드 흙 위에 위치하거나 플레이를 재개할 준비를 완료하고, 포수와 타자가 더트써클에 위치할 때 23초(주자 있을 때) 또는 18초(주자 없을 때)로 재설정해야 한다.
② 마운드 방문
a. 마운드 방문 시간 : 30초 마운드 방문시 피치클락은 30초로 설정되며, 감독 또는 코치가 덕아웃을 떠나거나 또는 포수가 더트써클을 벗어나고(포수와 상의하기 위해 마운드를 벗어난 투수 포함), 심판이 마운드 방문을 위한 타임 요청을 받아들였을 때 계측을 시작한다. 주심은 피치클락의 잔여시간이 9초가 되면 마운드로 향해 준비한다. 감독 또는 코치가 투수교체 신호를 보내지 않으면 투수를 제외한 마운드 방문 인원은 피치클락이 만료되기 전에 마운드를 떠나야 한다. 감독 또는 코치가 피치클락이 만료되는 시점까지 마운드를 떠나지 않거나 투수교체 신호를 보내지 않는다면, 주심은 마운드 방문을 중단하고 투수를 제외한 마운드 방문 인원에게 제자리로 복귀하거나 투수교체 신호를 보낼 것을 지시해야 한다.
[주] 감독 또는 코치가 이미 진행 중인 마운드 방문에 합류하는 경우 감독·코치가 벤치에서 나올 때 피치클락의 잔여시간이 23초 미만이 남아있으면 피치클락은 재설정된다.
b. 투수를 교체하지 않는 경우 마운드 방문 도중 투수교체가 이루어지지 않는 경우 감독 또는 코치, 포수가 방문을 마치고 마운드 흙을 떠날 때 계측이 종료된다(빈 화면 송출). (공식야구규칙 5.10(l) 참조) 투수가 공을 소유한 채 마운드 흙 위에 위치하거나 플레이를 재개할 준비를 완료하고, 포수와 타자가 더트써클에 위치하며, 경기가 재개될 준비가 되었을 때, 23초(주자 있을 때) 또는 18초(주자 없을 때) 계측이 시작된다.
c. 투수를 교체하는 경우 마운드 방문 도중 감독 또는 코치가 투수교체 신호를 보내는 경우 계측이 종료되고 투수교체 시간 계측이 시작된다. 이때, 감독 또는 코치는 교체 시간 동안 계속해서 마운드에 머무를 수 있다."
RULE_COMMON_LR_피치클락_2_p4,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-2,,4,5,81,88,OFFICIAL,CONFIRMED,7591ddd722678a71,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-2 (4/5)
d. 이닝 교대 및 투수교체 중 투수와 포수의 대화포수는 피치클락의 잔여시간이 9초가 남은 시점까지만 포수석에 복귀한다면, 별도의 제재 없이 이닝 교대 및 투수교체 시간 동안 마운드에서 투수와 대화할 수 있다. 투수와 대화하기 위해 추가적인 시간이 필요한 경우 포수는 마운드 방문(또는 이미 진행 중인 방문의 연장)을 위해 타임을 요청할 수 있다. 포수가 이를 위해 타임을 요청하는 경우 수비팀은 이닝 교대 또는 투수교체 시간을 위반한 것은 아니지만 마운드 방문 횟수는 차감된다.
e. 부상 관련 마운드 방문시 투수가 타구에 맞았거나 부상이 발생했을 경우 마운드에 올라가는 것은 마운드 방문 횟수에 포함되지 않으며 마운드 방문 계측을 하지 않는다.
f. 심판 재량을 통한 추가 시간 부여 주심은 신체적 질병이나 기타 특수한 상황(예 : 만성 무릎 통증, 호흡기 질환, 선수의 통역 요청)으로 감독 또는 코치의 마운드 방문 시간이 지연되는 경우 재량으로 짧은 추가 시간을 부여할 수 있다.
③ 본 피치클락 규정은 비디오 판독의 대상이 아니다.
④ 볼 데드 상황 심판이 타임을 선언하거나 볼 데드 상황이 발생하면 계측은 종료된다(빈 화면 송출). 이후 (a) 투수가 공을 소유한 채 마운드 흙 위에 위치하거나 플레이를 재개할 준비를 완료하고, (b) 포수와 타자가 더트써클에 위치하며, (c) 모든 야수가 제자리에 위치하고, (d) 모든 주자가 원래의 베이스로 복귀하여, (e) 경기가 재개될 준비가 되었을 때 피치클락 23초(주자 있을 때) 또는 18초(주자 없을 때)로 재설정한다.
⑤ 연습투구
a. 투수는 이닝 교대 또는 투수교체가 완료될 때까지 원하는 만큼의 연습투구를 할 수 있다. 그러나 이닝 교대 또는 투수교체 시간이 33초가 남은 시점까지 마지막 연습투구 동작에 들어가야 한다. 피치클락이 40초 남아있는 시점에서 투수가 연습투구를 마치지 않았다면 심판은 수신호로 마지막 연습투구라는 최종 시그널을 준다.
b. 위반에 따른 제재 특수한 상황이 발생해 추가적인 연습투구가 필요하다고 심판이 판단하지 않는 한, 심판은 피치클락에 33초가 남았을 때 투수가 연습투구를 던지는 것을 멈추도록 지시해야 한다.
투수가 심판의 지시를 무시하고 남은 이닝 교대 또는 투수교체 시간이 33초 미만인 상태에서 추가 연습투구를 시도하면 투수의 피치클락 규정 위반으로 볼을 선언한다.
⑥ 타자의 타임 요청
a. 타자의 타임 횟수 제한 : 타석당 2회(퓨처스리그 1회) 각 타석에서 타자는 두 번까지 타임을 요청하여 수락 받을 수 있으며 요청은 구두로 이루어져야 한다."
RULE_COMMON_LR_피치클락_2_p5,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-2,,5,5,81,88,OFFICIAL,CONFIRMED,0c55660c9d62fb4d,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-2 (5/5)
b. 타임이 선언되면 계측은 종료되고(빈 화면 송출), 투수가 공을 소유하고 타자가 타석에 복귀하면 피치클락을 23초(주자 있을 때) 또는 18초(주자 없을 때)로 재설정한다. 전술한 내용에도 불구하고 타자가 타석 복귀를 고의로 지연한다고 판단될 경우 심판은 계측을 시작하라는 신호를 보낼 수 있다.
c. 위반에 따른 제재 한 타석에서 타자의 타임 요청이 세 번 이상 이루어진 경우 심판은 자동 스트라이크를 선언한다(퓨처스리그 두 번). 단, 타자가 세 번 이상 타임을 요청하였더라도 타석을 벗어나지 않았다면, 심판은 스트라이크를 선언하지 않고 타임 요청을 거부할 수 있다.
⑦ 구장 내 행사 관련
a. 그라운드 내 행사 등으로 이닝 교대 시간이 연장되는 경우 피치클락은 해당 행사가 종료된 이후에 계측이 시작된다. 이닝 교대 시간이 연장되는 그라운드 내 행사는 총재의 사전 승인을 받아야 한다.
b. 그라운드 내 행사를 포함한 여타 구장 내 행사가 선수의 피치클락 규칙 준수 및 원활한 경기운영을 방해하지 않도록 관리할 책임은 홈구단에게 있다. 구단이 이를 준수하지 않을 경우 제재의 대상이 된다.
⑧ 심판이 공을 교환하거나 홈 플레이트를 닦는 등 경기관리 활동을 수행하는 경우 심판의 작업이 피치클락의 잔여시간이 23초(주자 있을 때) 또는 18초(주자 없을 때) 미만이 남아있을 때 완료되면 피치클락을 재설정해야 한다. 이 경우 투수가 공을 소유한 채 마운드 흙 위에 위치하거나 플레이를 재개할 준비를 완료하고, 포수와 타자가 더트써클 안에 위치하고 있으며, 경기가 재개될 준비가 되었을 때 23초 또는 18초로 재설정한다.
⑨ 불가피한 상황으로 인한 경기 지연 발생시(예 : 부상 또는 기타 응급 상황 발생, 장비 관련 문제 발생, 경기장 또는 경기장 근무 인원 관련 문제 발생, 타자가 투구된 공을 피하기 위해 넘어지는 등 타석을 벗어난 경우, 주자가 베이스에서 물러나 그라운드에서 나오고 있는 경우, 그라운드 내 파울 볼을 회수하는 경우, 심판의 경기운영·관리 활동, 심판과 대화하기 위해 감독이 그라운드에 나온 경우 등), 계시원은 심판의 판단에 따라 경기재개 준비가 완료될 때까지 계측 시작을 지연해야 한다.
만약 플레이가 재개될 준비가 완료되기에 앞서 계측이 먼저 시작된 것으로 심판이 판단하는 경우 심판은 계시원에게 신호하여 피치클락의 시간을 재설정할 수 있다. 이 경우 투수가 공을 소유하고, 포수와 타자가 더트써클 안에 위치하고 있으며, 경기가 재개될 준비가 되었을 때 23초 또는 18초로 재설정한다."
RULE_COMMON_LR_피치클락_3_p1,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-3,,1,2,89,90,OFFICIAL,CONFIRMED,8c0129b95ee40d47,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-3 (1/2)
3. 기타
① 심판의 권한 본 규정은 공식야구규칙에 따라 경기를 운영·관리하는 심판의 의무와 권한을 변경·제한하지 않는다. 심판은 경기의 운영·관리에 필요한 결정을 내릴 책임과 권한이 있으며, 본 규정에서 구체적으로 다루지 않고 있는 사항에 대해 판정할 권한이 있다.
심판의 권한에 따라 심판은 피치클락의 계측을 시작, 종료 또는 재설정하도록 계시원에게 지시하거나, 피치클락의 계측 시작, 종료 또는 재설정 시기에 관한 계시원의 결정 또는 오류를 철회하거나 수정할 수 있다. 예컨대 심판은 재량에 따라 특수 상황에 따른 조정을 결정할 수 있다(예 : 이닝의 첫 타자가 외야수 또는 포수인 경우, 루상에서 이닝을 마친 포수가 장비 착용 시간이 충분하지 않거나, 부상 또는 의학적 문제로 선수에게 추가적인 시간이 필요한 경우). 이러한 특수 상황이 발생했거나 또는 플레이가 재개될 준비가 완료되기에 앞서 계측이 먼저 시작되었다고 심판이 판단하는 경우 심판은 계시원에게 신호하여 피치클락의 시간을 재설정할 수 있다. 이때 심판은 경기가 재개될 준비가 되었을 때 23초(주자 있을 때) 또는 18초(주자 없을 때)로 재설정하도록 신호를 보내야 한다.
계시원이 피치클락을 규정에 맞게 운영하지 않았다고 판단되는 상황에서는 플레이 중 피치클락 규정 위반이 발생했음에도 불구하고 심판의 판단에 따라 제재를 부과하지 않는 것으로 결정할 수 있다.
피치클락 규정의 운영에 관한 심판의 결정은 최종적이며 양 구단 모두에 대해 구속력을 지닌다. 본 규정에 따른 심판의 결정에 대해 항의하거나 이의를 제기하는 경우 해당 당사자에게 퇴장을 선언한다.
② 장비 오류 발생시 외야 피치클락 또는 두 개의 내야 피치클락에 모두 오류가 나면 모든 피치클락의 작동을 중단하고 본 규정의 제재 적용 없이 경기를 진행한다. 단, (a) 외야 피치클락과 두 개의 내야 피치클락 중 하나가 작동하는 경우 피치클락은 본 규정에 따라 운영되며 제재 역시 부과된다. 또한, (b) 피치클락의 수리가 경기 도중 완료되면 다음 회 초가 시작될 때 피치클락의 사용과 제재 적용을 재개할 수 있다.
③ 구단은 본 규정의 사본을 구단의 전광판 담당자 및 장내 아나운서 등 유관 담당자에게 배포해야 한다."
RULE_COMMON_LR_피치클락_3_p2,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 KBO 피치클락 규정,피치클락-3,,2,2,89,90,OFFICIAL,CONFIRMED,60ce3f88d83b3651,"[KBO 리그규정 2026] 부록 KBO 피치클락 규정 > 피치클락-3 (2/2)
④ 공식야구규칙 5.04(b)(4) “타자석 규칙”을 포함하여 본 피치클락 규정과 상충되는 야구규칙은 적용하지 않는다.
부록 구분 KBO 리그퓨처스리그 투수교체 시간 2분 10초 2분 10초 이닝 교대 시간 2분 10초 2분 10초 타석간 시간 이닝 교체, 투수교체시 마지막 준비 투구 실시 33초 30초 주자 있을시 투구 시간 23초 23초 주자 없을시 투구 시간 18초 18초 포수는 9초가 표기된 시점에 포수석에 위치하고 있어야 함 9초 9초 타자는 8초가 표기된 시점에 타석에 들어서 타격준비를 완료해야 함 8초 8초 투수는 피치클락이 만료되기 전까지 타자에게 투구하는 자연스러운 동작을 시작해야 함 0초 0초 (2024.1.24 ➜ 2025.1.14 ➜ 2025.12.15 개정)"
RULE_COMMON_LR_기록이의신청_1_4,RULE,LEAGUE_REGULATIONS,2026_KBO리그규정.pdf,2026,APPENDIX,부록 기록 이의신청 심의 제도,기록이의신청-1~4,,1,1,91,91,OFFICIAL,CONFIRMED,b2f6912d3f19a33c,"[KBO 리그규정 2026] 부록 기록 이의신청 심의 제도 > 기록이의신청-1~4
1. 기록 이의신청 대상 경기
① 중계가 편성된 KBO 정규시즌 경기에 한해 기록 이의신청 심의 제도를 운영한다.
- 시범경기, 올스타전, 포스트시즌, 퓨처스리그 경기 제외
② 중계가 없는 경우 기록 이의신청 심의를 실시하지 않는다.
③ 중계 영상 화면과 KBO 카메라에 노출되지 않아 심의가 불가능할 경우 기록위원의 판정을 최종으로 한다.
2. 기록 이의신청 심의 장소 및 심의 인원
① 이의신청에 대한 심의는 경기 영상을 참고하여 심의위원회가 다수결 방식으로 진행한다.
② 기록 이의신청 심의는 기록위원장과 비디오 판독위원, 해당 경기운영위원 3인이 참가한다.
3. 기록 이의신청 대상 플레이 - 안타/실책/야수선택에 대한 결정
4. 기록 이의신청 및 기회
① 이의신청은 해당 경기종료 후 24시간 이내에 정해진 양식에 따라 KBO에 서면으로 신청하여야 하며, KBO는 신청 마감일로부터 7일 이내 정정 여부를 통보한다.
② KBO는 이의신청이 있었던 플레이의 기록이 정정되는 경우 해당 구단(선수)에게 기록이 정정되었음을 알린다.
③ 심의 결과는 최종이며, 이는 더 이상의 검토나 수정의 대상이 아니다.
(2022.4.29 ➜ 2026.1.20 개정)"
